片名:战争之王,导演:安德鲁·尼科尔 Andrew Niccol,发行年份:2005,豆瓣评分：10.0,评价人数：306005
片名:谍影重重2,导演:保罗·格林格拉斯 Paul Greengrass,发行年份:2004,豆瓣评分：10.0,评价人数：304635
片名:千钧一发,导演:安德鲁·尼科尔 Andrew Niccol,发行年份:1997,豆瓣评分：10.0,评价人数：232677
片名:海洋,导演:雅克·贝汉 Jacques Perrin / 雅克·克鲁奥德 Jacques Cluzaud,发行年份:2009,豆瓣评分：10.0,评价人数：143210
片名:黑客帝国2：重装上阵,导演:拉娜·沃卓斯基 Lana Wachowski / 莉莉·沃卓斯基 Lilly Wachowski,发行年份:2003,豆瓣评分：10.0,评价人数：332097
片名:茶馆,导演:谢添 Tian Xie,发行年份:1982,豆瓣评分：10.0,评价人数：79616
片名:阿飞正传,导演:王家卫 Kar Wai Wong,发行年份:1990,豆瓣评分：10.0,评价人数：429081
片名:崖上的波妞,导演:宫崎骏 Hayao Miyazaki,发行年份:2008,豆瓣评分：10.0,评价人数：400385
片名:穿越时空的少女,导演:细田守 Mamoru Hosoda,发行年份:2006,豆瓣评分：10.0,评价人数：335774
片名:谍影重重,导演:道格·里曼 Doug Liman,发行年份:2002,豆瓣评分：10.0,评价人数：364865
片名:地球上的星星,导演:阿米尔·汗 Aamir Khan,发行年份:2007,豆瓣评分：10.0,评价人数：178882
片名:完美陌生人,导演:保罗·格诺维瑟 Paolo Genovese,发行年份:2016,豆瓣评分：10.0,评价人数：464369
片名:香水,导演:汤姆·提克威 Tom Tykwer,发行年份:2006,豆瓣评分：10.0,评价人数：479610
片名:背靠背，脸对脸,导演:黄建新 Jianxin Huang / 杨亚洲 Yazhou Yang,发行年份:1994,豆瓣评分：10.0,评价人数：81981
片名:再次出发之纽约遇见你,导演:约翰·卡尼 John Carney,发行年份:2013,豆瓣评分：10.0,评价人数：365508
片名:我爱你,导演:秋昌民 Chang-min Choo,发行年份:2011,豆瓣评分：10.0,评价人数：141132
片名:朗读者,导演:史蒂芬·戴德利 Stephen Daldry,发行年份:2008,豆瓣评分：10.0,评价人数：406737
片名:爱乐之城,导演:达米恩·查泽雷 Damien Chazelle,发行年份:2016,豆瓣评分：10.0,评价人数：714415
片名:小丑,导演:托德·菲利普斯 Todd Phillips,发行年份:2019,豆瓣评分：10.0,评价人数：848796
片名:聚焦,导演:托马斯·麦卡锡 Thomas McCarthy,发行年份:2015,豆瓣评分：10.0,评价人数：240954
片名:驴得水,导演:周申 Shen Zhou / 刘露 Lu Liu,发行年份:2016,豆瓣评分：10.0,评价人数：793363
片名:浪潮,导演:丹尼斯·甘塞尔 Dennis Gansel,发行年份:2008,豆瓣评分：10.0,评价人数：235832
片名:猜火车,导演:丹尼·博伊尔 Danny Boyle,发行年份:1996,豆瓣评分：10.0,评价人数：372147
片名:小萝莉的猴神大叔,导演:卡比尔·汗 Kabir Khan,发行年份:2015,豆瓣评分：10.0,评价人数：427241
片名:火星救援,导演:雷德利·斯科特 Ridley Scott,发行年份:2015,豆瓣评分：10.0,评价人数：597450
